priority,gene_id,ec_number,mnxr_id,bigg_reaction,kegg_reaction,missing_metabolites_count,missing_metabolites,equation
P1,YALI1E39693g,1.2.4.2,MNXR145848,r0451,,1,MNXM740467,1 MNXM1024@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM263@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM740467@MNXD1
P1,YALI1E39693g,1.2.4.2,MNXR188625,R_PDHm,R00209,2,MNXM727276|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1104266@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM23@MNXD1 + 1 MNXM727276@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E39693g,1.2.4.2,MNXR190634,R_AKGDm,R08549,2,MNXM727276|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1104774@MNXD1 + 1 MNXM13@MNXD1 = 1 MNXM1368744@MNXD1 + 1 MNXM727276@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E40671g,1.11.1.6,MNXR102010,R_NOX,R07171,1,MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM735438@MNXD1 = 1 MNXM732620@MNXD1 + 1 MNXM8@MNXD1
P1,YALI1E40671g,1.11.1.6,MNXR103159,R_PRDXl,R00602,1,MNXM729799,1 MNXM1364673@MNXD1 + 2 WATER@MNXD1 = 1 MNXM729799@MNXD1 + 1 MNXM732620@MNXD1
P1,YALI1E41893g,3.1.3.2,MNXR103332,R_PTHRpp,,1,MNXM1492,1 MNXM142@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1492@MNXD1 + 1 WATER@MNXD1
P1,YALI1E41893g,3.1.3.2,MNXR190450,R_3NUCLE3,R02370,1,MNXM2182,1 MNXM1363925@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM2182@MNXD1 + 1 WATER@MNXD1
P1,YALI1E41893g,3.1.3.2,MNXR96685,R_CHLP,R06871,1,MNXM229,1 MNXM229@MNXD1 + 1 WATER@MNXD1 = 1 MNXM90@MNXD1 + 1 MNXM9@MNXD1
P1,YALI1E41893g,3.1.3.2,MNXR99852,R_G2PPpp,R01043,1,MNXM2527,1 MNXM2527@MNXD1 + 1 WATER@MNXD1 = 1 MNXM89612@MNXD1 + 1 MNXM9@MNXD1
P1,YALI1E41893g,3.1.3.2,MNXR190448,R_3NUCLE2,R01877,1,MNXM1102189,1 MNXM1102189@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1103104@MNXD1 + 1 MNXM9@MNXD1
P1,YALI1E41893g,3.1.3.2,MNXR99894,R_G3PT,R00841,1,MNXM66,1 MNXM66@MNXD1 + 1 WATER@MNXD1 = 1 MNXM89612@MNXD1 + 1 MNXM9@MNXD1
P1,YALI1E41893g,3.1.3.2,MNXR101798,R_NADPPPSm,R00118,1,MNXM8,1 MNXM5@MNXD1 + 1 WATER@MNXD1 = 1 MNXM8@MNXD1 + 1 MNXM9@MNXD1
P1,YALI1E41893g,3.1.3.2,MNXR107034,R_3PGP,R01511,1,MNXM1136254,1 MNXM1136254@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM727604@MNXD1 + 1 WATER@MNXD1
P1,YALI1E41893g,3.1.3.2,MNXR138860,THMDPe,,2,MNXM256|MNXM730135,1 MNXM1@MNXD1 + 1 MNXM730135@MNXD1 + 2 MNXM9@MNXD1 = 1 MNXM256@MNXD1 + 2 WATER@MNXD1
P1,YALI1E41893g,3.1.3.2,MNXR105353,r0587,R03024,2,MNXM3867|MNXM526,1 MNXM1@MNXD1 + 1 MNXM526@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM3867@MNXD1 + 1 WATER@MNXD1
P1,YALI1E41893g,3.1.3.2,MNXR190454,R_3NUCLE4,R02148,1,MNXM2183,1 MNXM1103400@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM2183@MNXD1 + 1 WATER@MNXD1
P2,YALI1A00309g,6.1.1.5,MNXR145293,,R03656,2,MNXM741223|MNXM90879,1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM741223@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM728337@MNXD1 + 1 MNXM90879@MNXD1
P2,YALI1A02974g,2.7.1.67,MNXR146068,,R03361,2,MNXM1105932|MNXM730330,1 MNXM1105932@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM730330@MNXD1
P2,YALI1A05459g,2.6.1.85,MNXR112446,,R08956,1,MNXM2042,1 MNXM2042@MNXD1 + 1 MNXM741173@MNXD1 = 1 MNXM337@MNXD1 + 1 MNXM37@MNXD1
P2,YALI1A05459g,2.6.1.85,MNXR194861,,R12937,2,MNXM2042|MNXM729302,1 MNXM2042@MNXD1 + 1 WATER@MNXD1 = 1 MNXM337@MNXD1 + 1 MNXM729302@MNXD1
P2,YALI1A09121g,6.1.1.3,MNXR146546,,R03663,2,MNXM741233|MNXM90883,1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM741233@MNXD1 = 1 MNXM142@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM90883@MNXD1
P2,YALI1A09694g,1.4.4.2,MNXR144961,,R03425,2,MNXM740462|MNXM741249,1 MNXM13@MNXD1 + 1 MNXM740462@MNXD1 = 1 MNXM29@MNXD1 + 1 MNXM741249@MNXD1
P2,YALI1A09939g,2.5.1.21,MNXR146469,,R02872,0,,1 MNXM11@MNXD1 + 1 MNXM1363956@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM738582@MNXD1 + 1 MNXM738702@MNXD1
P2,YALI1A09939g,2.5.1.21,MNXR197773,,R06223,0,,2 MNXM11@MNXD1 + 1 MNXM1363956@MNXD1 + 1 MNXM5@MNXD1 = 2 MNXM1363833@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM738702@MNXD1
P2,YALI1A09939g,2.5.1.21,MNXR146156,,R00702,0,,1 MNXM11@MNXD1 + 1 MNXM738582@MNXD1 = 2 MNXM1363833@MNXD1 + 3 MNXM1@MNXD1
P2,YALI1A15227g,1.1.1.1,MNXR147984,R_RDH3,R03048,3,MNXM1363772|MNXM1364166|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1364166@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1363772@MNXD1 + 1 MNXM8@MNXD1
P2,YALI1A15227g,1.1.1.1,MNXR96362,R_BZALDH,R01763,3,MNXM371|MNXM562|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM371@MNXD1 = 1 MNXM562@MNXD1 + 1 MNXM8@MNXD1
P2,YALI1A15227g,1.1.1.1,MNXR95728,R_BTS,R03544,3,MNXM1017|MNXM3230|MNXM8,1 MNXM1017@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM3230@MNXD1 + 1 MNXM8@MNXD1
P2,YALI1A15227g,1.1.1.1,MNXR95727,R_ALCD3ir,R02377,3,MNXM6396|MNXM8|MNXM821,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM821@MNXD1 = 1 MNXM6396@MNXD1 + 1 MNXM8@MNXD1
P2,YALI1A15227g,1.1.1.1,MNXR96365,R_BZDH,R01486,3,MNXM217|MNXM371|MNXM8,1 MNXM10@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM217@MNXD1 = 1 MNXM371@MNXD1 + 1 MNXM8@MNXD1 + 1 WATER@MNXD1
P2,YALI1A15227g,1.1.1.1,MNXR189842,TRETINOLOR1,R02124,3,MNXM1363773|MNXM1364167|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1364167@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1363773@MNXD1 + 1 MNXM8@MNXD1
P2,YALI1A15227g,1.1.1.1,MNXR195553,R_RDH2,R08382,3,MNXM1363775|MNXM1364169|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1364169@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1363775@MNXD1 + 1 MNXM8@MNXD1
P2,YALI1A15227g,1.1.1.1,MNXR189056,r0739,R04805,3,MNXM1103845|MNXM1174|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1174@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1103845@MNXD1 + 1 MNXM8@MNXD1
P2,YALI1A15879g,1.1.1.23,MNXR147964,,R03012,2,MNXM735455|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM735455@MNXD1 = 1 MNXM1281@MNXD1 + 1 MNXM8@MNXD1
P2,YALI1A15879g,1.1.1.23,MNXR147168,,R01163,2,MNXM735455|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1107769@MNXD1 + 2 MNXM1@MNXD1 = 1 MNXM735455@MNXD1 + 1 MNXM8@MNXD1 + 1 WATER@MNXD1
P2,YALI1A15879g,3.5.4.19,MNXR146119,,R04037,1,MNXM729422,1 MNXM1397@MNXD1 = 1 MNXM729422@MNXD1 + 1 WATER@MNXD1
P2,YALI1A15879g,3.6.1.31,MNXR146121,,R04035,1,MNXM729422,1 MNXM11@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM729422@MNXD1 = 1 MNXM1371119@MNXD1 + 1 WATER@MNXD1
P2,YALI1A18062g,1.14.19.41,MNXR149947,,R07489,1,MNXM1371567,1 MNXM1371567@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM735438@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM739074@MNXD1 + 2 WATER@MNXD1
P2,YALI1A18062g,1.14.19.41,MNXR149950,,R07506,0,,1 MNXM1109@MNXD1 + 1 MNXM5@MNXD1 + 2 WATER@MNXD1 = 1 MNXM1370323@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM735438@MNXD1 + 1 MNXM738702@MNXD1
P2,YALI1A18062g,1.14.19.41,MNXR151962,,R11097,1,MNXM35629,1 MNXM1370963@MNXD1 + 1 MNXM5@MNXD1 + 2 WATER@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM35629@MNXD1 + 1 MNXM735438@MNXD1 + 1 MNXM738702@MNXD1
P2,YALI1B21088g,2.5.1.58,MNXR150656,,R09844,2,MNXM732497|MNXM739087,1 MNXM11@MNXD1 + 1 MNXM732497@MNXD1 = 1 MNXM1363833@MNXD1 + 1 MNXM739087@MNXD1
P2,YALI1D01431g,2.6.1.42,MNXR107369,,R02200,0,,1 MNXM1363845@MNXD1 + 1 MNXM199@MNXD1 = 1 MNXM728337@MNXD1 + 1 MNXM732866@MNXD1
P2,YALI1D01431g,2.6.1.42,MNXR198610,,R02199,0,,1 MNXM1363845@MNXD1 + 1 MNXM741173@MNXD1 = 1 MNXM1368744@MNXD1 + 1 MNXM728337@MNXD1
P2,YALI1E07347g,2.1.1.17,MNXR195665,,R02056,2,MNXM115|MNXM741386,1 MNXM1102167@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM741386@MNXD1 = 1 MNXM115@MNXD1 + 1 MNXM1363767@MNXD1
P2,YALI1E07676g,1.2.1.31,MNXR148701,,R04390,2,MNXM163411|MNXM5612,1 MNXM1364547@MNXD1 + 1 MNXM163411@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM5612@MNXD1 + 1 MNXM738702@MNXD1
P2,YALI1E07676g,1.2.1.31,MNXR109173,,R04863,3,MNXM163411|MNXM5612|MNXM735133,1 MNXM163411@MNXD1 + 1 MNXM735133@MNXD1 = 1 MNXM5612@MNXD1 + 1 MNXM728294@MNXD1
P2,YALI1E07676g,1.2.1.31,MNXR114530,,R11232,1,MNXM748,1 MNXM1368894@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM748@MNXD1 + 2 WATER@MNXD1
P2,YALI1E07676g,1.2.1.31,MNXR96365,R_BZDH,R01486,3,MNXM217|MNXM371|MNXM8,1 MNXM10@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM217@MNXD1 = 1 MNXM371@MNXD1 + 1 MNXM8@MNXD1 + 1 WATER@MNXD1
P2,YALI1E07676g,1.2.1.31,MNXR107947,,R03098,1,MNXM735133,1 MNXM11@MNXD1 + 1 MNXM735133@MNXD1 = 1 MNXM1368894@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM3@MNXD1
P2,YALI1E07676g,1.2.1.31,MNXR114529,,R11231,2,MNXM748|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1368894@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM748@MNXD1 + 1 MNXM8@MNXD1 + 2 WATER@MNXD1
P2,YALI1E09329g,1.1.1.1,MNXR147984,R_RDH3,R03048,3,MNXM1363772|MNXM1364166|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1364166@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1363772@MNXD1 + 1 MNXM8@MNXD1
P2,YALI1E09329g,1.1.1.1,MNXR96362,R_BZALDH,R01763,3,MNXM371|MNXM562|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM371@MNXD1 = 1 MNXM562@MNXD1 + 1 MNXM8@MNXD1
P2,YALI1E09329g,1.1.1.1,MNXR95728,R_BTS,R03544,3,MNXM1017|MNXM3230|MNXM8,1 MNXM1017@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM3230@MNXD1 + 1 MNXM8@MNXD1
P2,YALI1E09329g,1.1.1.1,MNXR95727,R_ALCD3ir,R02377,3,MNXM6396|MNXM8|MNXM821,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM821@MNXD1 = 1 MNXM6396@MNXD1 + 1 MNXM8@MNXD1
P2,YALI1E09329g,1.1.1.1,MNXR96365,R_BZDH,R01486,3,MNXM217|MNXM371|MNXM8,1 MNXM10@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM217@MNXD1 = 1 MNXM371@MNXD1 + 1 MNXM8@MNXD1 + 1 WATER@MNXD1
P2,YALI1E09329g,1.1.1.1,MNXR189842,TRETINOLOR1,R02124,3,MNXM1363773|MNXM1364167|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1364167@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1363773@MNXD1 + 1 MNXM8@MNXD1
P2,YALI1E09329g,1.1.1.1,MNXR195553,R_RDH2,R08382,3,MNXM1363775|MNXM1364169|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1364169@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1363775@MNXD1 + 1 MNXM8@MNXD1
P2,YALI1E09329g,1.1.1.1,MNXR189056,r0739,R04805,3,MNXM1103845|MNXM1174|MNXM8,1 MNXM10@MNXD1 + 1 MNXM1174@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1103845@MNXD1 + 1 MNXM8@MNXD1
P2,YALI1E10364g,2.5.1.47,MNXR152865,,R03132,1,MNXM732924,1 MNXM1094289@MNXD1 + 1 MNXM418@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM26@MNXD1 + 1 MNXM732924@MNXD1
P2,YALI1E10364g,2.5.1.47,MNXR152928,,R04859,2,MNXM726339|MNXM729077,1 MNXM1094289@MNXD1 + 1 MNXM418@MNXD1 + 1 MNXM741334@MNXD1 = 2 MNXM1@MNXD1 + 1 MNXM26@MNXD1 + 1 MNXM726339@MNXD1 + 1 MNXM729077@MNXD1 + 1 MNXM738068@MNXD1
P2,YALI1E11255g,4.2.1.22,MNXR147208,,R01289,0,,1 MNXM123@MNXD1 + 1 MNXM737787@MNXD1 = 1 MNXM729662@MNXD1 + 1 WATER@MNXD1
P2,YALI1E11510g,2.7.8.7,MNXR147384,,R01625,3,MNXM727276|MNXM740694|MNXM91491,1 MNXM1103458@MNXD1 + 1 MNXM740694@MNXD1 = 1 MNXM727276@MNXD1 + 1 MNXM91491@MNXD1
P2,YALI1E11768g,3.5.1.2,MNXR149440,,R06134,3,MNXM729302|MNXM739615|MNXM94421,1 MNXM729302@MNXD1 + 1 MNXM739615@MNXD1 = 1 MNXM94421@MNXD1 + 1 WATER@MNXD1
P2,YALI1E11768g,3.5.1.2,MNXR107063,,R01579,2,MNXM331|MNXM729302,1 MNXM1819@MNXD1 + 1 WATER@MNXD1 = 1 MNXM331@MNXD1 + 1 MNXM729302@MNXD1
P2,YALI1E11768g,6.3.5.5,MNXR106966,,R01395,2,MNXM138|MNXM742,1 MNXM138@MNXD1 + 1 MNXM40333@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM742@MNXD1
P2,YALI1E11768g,6.3.5.5,MNXR114256,,R10948,1,MNXM145844,1 MNXM1094693@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM145844@MNXD1 + 1 MNXM40333@MNXD1
