met_id,raw_name,formula,charge,compartment,clean_name,embedded_formula,is_dirty,base_id
m2003_c,mannosylinositol phosphorylceramide B (C24)_C54H106NO17P,,0,c,mannosylinositol phosphorylceramide B (C24),C54H106NO17P,False,m2003
m2004_c,mannosylinositol phosphorylceramide B (C26)_C56H110NO17P,,0,c,mannosylinositol phosphorylceramide B (C26),C56H110NO17P,False,m2004
m2005_c,mannosylinositol phosphorylceramide C (C24)_C54H106NO18P,,0,c,mannosylinositol phosphorylceramide C (C24),C54H106NO18P,False,m2005
m2006_c,mannosylinositol phosphorylceramide C (C26)_C56H110NO18P,,0,c,mannosylinositol phosphorylceramide C (C26),C56H110NO18P,False,m2006
m2007_c,Ceramide-3 (Phytosphingosine:n-C24:0OH),,0,c,Ceramide-3 (Phytosphingosine:n-C24:0OH),,False,m2007
m2008_c,Ceramide-3 (Phytosphingosine:n-C26:0OH),,0,c,Ceramide-3 (Phytosphingosine:n-C26:0OH),,False,m2008
m2009_c,Hexadecenoyl-CoA,,0,c,Hexadecenoyl-CoA,,False,m2009
m2010_c,Decanoyl-CoA,,0,c,Decanoyl-CoA,,False,m2010
m2011_r,"1,2-Diacyl-sn-glycerol",,0,r,"1,2-Diacyl-sn-glycerol",,False,m2011
m2014_r,Triacylglycerol,,0,r,Triacylglycerol,,False,m2014
m2015_c,Glycolate,,0,c,Glycolate,,False,m2015
m2016_x,Glycolate,,0,x,Glycolate,,False,m2016
m2017_x,Hydrogen peroxide,,0,x,Hydrogen peroxide,,False,m2017
m2018_c,Dolichyl diphosphate,,0,c,Dolichyl diphosphate,,False,m2018
m2019_c,Dehydrodolichol diphosphate,,0,c,Dehydrodolichol diphosphate,,False,m2019
m2020_c,"trans,trans-Farnesyl diphosphate",,0,c,"trans,trans-Farnesyl diphosphate",,False,m2020
m2021_r,Dolichyl diphosphate,,0,r,Dolichyl diphosphate,,False,m2021
m2022_c,Agmatine,,0,c,Agmatine,,False,m2022
m2023_c,Starch,,0,c,Starch,,False,m2023
m2024_c,Amylose,,0,c,Amylose,,False,m2024
m2026_c,Phenylacetic acid,,0,c,Phenylacetic acid,,False,m2026
m2027_c,2-Hydroxyphenylacetate,,0,c,2-Hydroxyphenylacetate,,False,m2027
m2028_r,Hexadecanoic acid,,0,r,Hexadecanoic acid,,False,m2028
m2029_c,3-Sulfino-L-alanine,,0,c,3-Sulfino-L-alanine,,False,m2029
m2030_c,3-Sulfinylpyruvate,,0,c,3-Sulfinylpyruvate,,False,m2030
m2031_c,Mercaptopyruvate,,0,c,Mercaptopyruvate,,False,m2031
m2032_c,Thiosulfate,,0,c,Thiosulfate,,False,m2032
m2033_c,Thioredoxin,,0,c,Thioredoxin,,False,m2033
m2034_c,Thioredoxin disulfide,,0,c,Thioredoxin disulfide,,False,m2034
m2035_c,Cys-Gly,,0,c,Cys-Gly,,False,m2035
m2036_c,L-Methionine S-oxide,,0,c,L-Methionine S-oxide,,False,m2036
m2037_c,S_Adenosyl_L_methionine,,0,c,S_Adenosyl_L_methionine,,False,m2037
m2038_c,S_Adenosyl_L_homocysteine,,0,c,S_Adenosyl_L_homocysteine,,False,m2038
m2039_c,4-Aminobutyraldehyde,,0,c,4-Aminobutyraldehyde,,False,m2039
m2040_c,4-Aminobutanoate,,0,c,4-Aminobutanoate,,False,m2040
m2041_c,Succinate semialdehyde,,0,c,Succinate semialdehyde,,False,m2041
m2042_c,Indole-3-acetaldehyde,,0,c,Indole-3-acetaldehyde,,False,m2042
m2043_c,L-Tryptophan,,0,c,L-Tryptophan,,False,m2043
m2044_c,Indolepyruvate,,0,c,Indolepyruvate,,False,m2044
m2045_c,Methylmalonate,,0,c,Methylmalonate,,False,m2045
m2046_c,Succinyl-CoA,,0,c,Succinyl-CoA,,False,m2046
m2047_c,(R)-Methylmalonyl-CoA,,0,c,(R)-Methylmalonyl-CoA,,False,m2047
m2048_c,Glyceron phosphate,,0,c,Glyceron phosphate,,False,m2048
m2049_c,3-Methylbutanoyl-CoA,,0,c,3-Methylbutanoyl-CoA,,False,m2049
m2050_c,3-Methylcrotonyl-CoA,,0,c,3-Methylcrotonyl-CoA,,False,m2050
m2052_c,(Indol-3-yl)acetamide,,0,c,(Indol-3-yl)acetamide,,False,m2052
m2053_x,Acetate,,0,x,Acetate,,False,m2053
mpyridoxal_e,pyridoxal,,0,e,pyridoxal,,False,mpyridoxal
mtriolein_e,triolein,,0,e,triolein,,False,mtriolein
m2054_c,D-Limonene,,0,c,D-Limonene,,False,m2054
m2055_e,D-Limonene,,0,e,D-Limonene,,False,m2055
m2056_e,3-dehydroshikimate,,0,e,3-dehydroshikimate,,False,m2056
m2057_c,m2057[C_cy],,0,c,m2057[C_cy],,False,m2057
m2058_c,m2058[C_cy],,0,c,m2058[C_cy],,False,m2058
m2059_c,m2059[C_cy],,0,c,m2059[C_cy],,False,m2059
m2060_c,m2060[C_cy],,0,c,m2060[C_cy],,False,m2060
